date,line_key,queue,channel,welsh_language,weekday,is_bank_holiday,offered,handled,abandoned,aht_seconds,service_level_attained,workload_hours
2025-02-18,operations.messaging,Leaks & supply interruption,messaging,False,1,False,238.0,238.0,0.0,300.5,0.9087,19.863
2025-02-19,operations.messaging,Leaks & supply interruption,messaging,False,2,False,287.0,287.0,0.0,303.6,0.8497,24.206
2025-02-20,operations.messaging,Leaks & supply interruption,messaging,False,3,False,246.0,246.0,0.0,308.7,0.9053,21.092
2025-02-21,operations.messaging,Leaks & supply interruption,messaging,False,4,False,239.0,239.0,0.0,295.4,0.9329,19.609
2025-02-22,operations.messaging,Leaks & supply interruption,messaging,False,5,False,200.0,200.0,0.0,289.5,0.8785,16.085
2025-02-23,operations.messaging,Leaks & supply interruption,messaging,False,6,False,188.0,188.0,0.0,297.1,0.9227,15.516
2025-02-24,operations.messaging,Leaks & supply interruption,messaging,False,0,False,275.0,275.0,0.0,322.3,0.8461,24.624
2025-02-25,operations.messaging,Leaks & supply interruption,messaging,False,1,False,225.0,225.0,0.0,293.1,0.9122,18.316
2025-02-26,operations.messaging,Leaks & supply interruption,messaging,False,2,False,579.0,579.0,0.0,305.5,0.9231,49.13
2025-02-27,operations.messaging,Leaks & supply interruption,messaging,False,3,False,545.0,545.0,0.0,288.1,0.9103,43.615
2025-02-28,operations.messaging,Leaks & supply interruption,messaging,False,4,False,451.0,451.0,0.0,305.1,0.9006,38.228
2025-03-01,operations.messaging,Leaks & supply interruption,messaging,False,5,False,281.0,281.0,0.0,311.7,0.866,24.329
2025-03-02,operations.messaging,Leaks & supply interruption,messaging,False,6,False,187.0,187.0,0.0,291.1,0.9274,15.122
2025-03-03,operations.messaging,Leaks & supply interruption,messaging,False,0,False,308.0,308.0,0.0,323.6,0.8632,27.683
2025-03-04,operations.messaging,Leaks & supply interruption,messaging,False,1,False,227.0,227.0,0.0,311.2,0.8687,19.621
2025-03-05,operations.messaging,Leaks & supply interruption,messaging,False,2,False,206.0,206.0,0.0,301.4,0.8922,17.248
2025-03-06,operations.messaging,Leaks & supply interruption,messaging,False,3,False,213.0,213.0,0.0,319.4,0.9477,18.896
2025-03-07,operations.messaging,Leaks & supply interruption,messaging,False,4,False,273.0,273.0,0.0,311.8,0.9261,23.644
2025-03-08,operations.messaging,Leaks & supply interruption,messaging,False,5,False,205.0,205.0,0.0,311.7,0.9404,17.75
2025-03-09,operations.messaging,Leaks & supply interruption,messaging,False,6,False,212.0,212.0,0.0,304.5,0.9146,17.929
2025-03-10,operations.messaging,Leaks & supply interruption,messaging,False,0,False,306.0,306.0,0.0,319.7,0.8579,27.177
2025-03-11,operations.messaging,Leaks & supply interruption,messaging,False,1,False,208.0,208.0,0.0,303.8,0.9293,17.555
2025-03-12,operations.messaging,Leaks & supply interruption,messaging,False,2,False,276.0,276.0,0.0,297.3,0.8659,22.793
2025-03-13,operations.messaging,Leaks & supply interruption,messaging,False,3,False,234.0,234.0,0.0,304.9,0.9174,19.821
2025-03-14,operations.messaging,Leaks & supply interruption,messaging,False,4,False,209.0,209.0,0.0,311.1,0.8902,18.064
2025-03-15,operations.messaging,Leaks & supply interruption,messaging,False,5,False,205.0,205.0,0.0,292.1,0.9291,16.634
2025-03-16,operations.messaging,Leaks & supply interruption,messaging,False,6,False,174.0,174.0,0.0,303.6,0.8927,14.675
2025-03-17,operations.messaging,Leaks & supply interruption,messaging,False,0,False,262.0,262.0,0.0,325.6,0.9251,23.696
2025-03-18,operations.messaging,Leaks & supply interruption,messaging,False,1,False,249.0,249.0,0.0,310.0,0.8531,21.438
2025-03-19,operations.messaging,Leaks & supply interruption,messaging,False,2,False,224.0,224.0,0.0,307.6,0.8682,19.14
2025-03-20,operations.messaging,Leaks & supply interruption,messaging,False,3,False,241.0,241.0,0.0,306.9,0.9069,20.543
2025-03-21,operations.messaging,Leaks & supply interruption,messaging,False,4,False,234.0,234.0,0.0,312.7,0.9087,20.322
2025-03-22,operations.messaging,Leaks & supply interruption,messaging,False,5,False,187.0,187.0,0.0,301.3,0.8913,15.649
2025-03-23,operations.messaging,Leaks & supply interruption,messaging,False,6,False,160.0,160.0,0.0,300.1,0.8873,13.337
2025-03-24,operations.messaging,Leaks & supply interruption,messaging,False,0,False,210.0,210.0,0.0,315.1,0.9074,18.38
2025-03-25,operations.messaging,Leaks & supply interruption,messaging,False,1,False,241.0,241.0,0.0,319.1,0.9142,21.36
2025-03-26,operations.messaging,Leaks & supply interruption,messaging,False,2,False,220.0,220.0,0.0,312.5,0.8767,19.096
2025-03-27,operations.messaging,Leaks & supply interruption,messaging,False,3,False,211.0,211.0,0.0,311.5,0.8761,18.256
2025-03-28,operations.messaging,Leaks & supply interruption,messaging,False,4,False,244.0,244.0,0.0,311.5,0.9383,21.11
2025-03-29,operations.messaging,Leaks & supply interruption,messaging,False,5,False,220.0,220.0,0.0,299.5,0.8596,18.305
2025-03-30,operations.messaging,Leaks & supply interruption,messaging,False,6,False,182.0,182.0,0.0,300.3,0.9589,15.18
2025-03-31,operations.messaging,Leaks & supply interruption,messaging,False,0,False,293.0,293.0,0.0,308.8,0.8702,25.134
2025-04-01,operations.messaging,Leaks & supply interruption,messaging,False,1,False,256.0,256.0,0.0,310.3,0.9055,22.065
2025-04-02,operations.messaging,Leaks & supply interruption,messaging,False,2,False,196.0,196.0,0.0,302.7,0.9465,16.481
2025-04-03,operations.messaging,Leaks & supply interruption,messaging,False,3,False,208.0,208.0,0.0,304.1,0.8905,17.572
2025-04-04,operations.messaging,Leaks & supply interruption,messaging,False,4,False,225.0,225.0,0.0,316.3,0.9028,19.767
2025-04-05,operations.messaging,Leaks & supply interruption,messaging,False,5,False,190.0,190.0,0.0,299.1,0.943,15.785
2025-04-06,operations.messaging,Leaks & supply interruption,messaging,False,6,False,229.0,229.0,0.0,296.9,0.8537,18.884
2025-04-07,operations.messaging,Leaks & supply interruption,messaging,False,0,False,239.0,239.0,0.0,323.2,0.9508,21.459
2025-04-08,operations.messaging,Leaks & supply interruption,messaging,False,1,False,236.0,236.0,0.0,305.2,0.9476,20.007
2025-04-09,operations.messaging,Leaks & supply interruption,messaging,False,2,False,241.0,241.0,0.0,317.0,0.9011,21.224
2025-04-10,operations.messaging,Leaks & supply interruption,messaging,False,3,False,191.0,191.0,0.0,303.3,0.8609,16.093
2025-04-11,operations.messaging,Leaks & supply interruption,messaging,False,4,False,241.0,241.0,0.0,309.6,0.8945,20.727
2025-04-12,operations.messaging,Leaks & supply interruption,messaging,False,5,False,210.0,210.0,0.0,299.0,0.9189,17.441
2025-04-13,operations.messaging,Leaks & supply interruption,messaging,False,6,False,200.0,200.0,0.0,305.6,0.9294,16.977
2025-04-14,operations.messaging,Leaks & supply interruption,messaging,False,0,False,226.0,226.0,0.0,318.4,0.883,19.991
2025-04-15,operations.messaging,Leaks & supply interruption,messaging,False,1,False,216.0,216.0,0.0,304.8,0.892,18.285
2025-04-16,operations.messaging,Leaks & supply interruption,messaging,False,2,False,186.0,186.0,0.0,313.6,0.8994,16.2
2025-04-17,operations.messaging,Leaks & supply interruption,messaging,False,3,False,194.0,194.0,0.0,322.2,0.9295,17.364
2025-04-18,operations.messaging,Leaks & supply interruption,messaging,False,4,True,134.0,134.0,0.0,303.2,0.8908,11.286
2025-04-19,operations.messaging,Leaks & supply interruption,messaging,False,5,False,189.0,189.0,0.0,299.1,0.8573,15.702
2025-04-20,operations.messaging,Leaks & supply interruption,messaging,False,6,False,150.0,150.0,0.0,305.8,0.8982,12.74
2025-04-21,operations.messaging,Leaks & supply interruption,messaging,False,0,True,121.0,121.0,0.0,326.6,0.9646,10.976
2025-04-22,operations.messaging,Leaks & supply interruption,messaging,False,1,False,293.0,293.0,0.0,309.3,0.8708,25.174
2025-04-23,operations.messaging,Leaks & supply interruption,messaging,False,2,False,211.0,211.0,0.0,301.6,0.9597,17.68
2025-04-24,operations.messaging,Leaks & supply interruption,messaging,False,3,False,195.0,195.0,0.0,324.4,0.9432,17.57
2025-04-25,operations.messaging,Leaks & supply interruption,messaging,False,4,False,228.0,228.0,0.0,309.2,0.8453,19.582
2025-04-26,operations.messaging,Leaks & supply interruption,messaging,False,5,False,191.0,191.0,0.0,288.6,0.9423,15.314
2025-04-27,operations.messaging,Leaks & supply interruption,messaging,False,6,False,164.0,164.0,0.0,299.1,0.9373,13.627
2025-04-28,operations.messaging,Leaks & supply interruption,messaging,False,0,False,205.0,205.0,0.0,318.3,0.9411,18.123
2025-04-29,operations.messaging,Leaks & supply interruption,messaging,False,1,False,197.0,197.0,0.0,317.6,0.9623,17.38
2025-04-30,operations.messaging,Leaks & supply interruption,messaging,False,2,False,217.0,217.0,0.0,308.7,0.8996,18.609
2025-05-01,operations.messaging,Leaks & supply interruption,messaging,False,3,False,214.0,214.0,0.0,314.8,0.9043,18.711
2025-05-02,operations.messaging,Leaks & supply interruption,messaging,False,4,False,205.0,205.0,0.0,316.2,0.8602,18.004
2025-05-03,operations.messaging,Leaks & supply interruption,messaging,False,5,False,178.0,178.0,0.0,297.2,0.8908,14.693
2025-05-04,operations.messaging,Leaks & supply interruption,messaging,False,6,False,140.0,140.0,0.0,309.7,0.968,12.046
2025-05-05,operations.messaging,Leaks & supply interruption,messaging,False,0,True,113.0,113.0,0.0,330.6,0.999,10.378
2025-05-06,operations.messaging,Leaks & supply interruption,messaging,False,1,False,197.0,197.0,0.0,299.1,0.9377,16.369
2025-05-07,operations.messaging,Leaks & supply interruption,messaging,False,2,False,216.0,216.0,0.0,313.9,0.8768,18.836
2025-05-08,operations.messaging,Leaks & supply interruption,messaging,False,3,False,180.0,180.0,0.0,312.2,0.9841,15.608
2025-05-09,operations.messaging,Leaks & supply interruption,messaging,False,4,False,189.0,189.0,0.0,320.4,0.9691,16.824
2025-05-10,operations.messaging,Leaks & supply interruption,messaging,False,5,False,173.0,173.0,0.0,301.1,0.8973,14.469
2025-05-11,operations.messaging,Leaks & supply interruption,messaging,False,6,False,190.0,190.0,0.0,295.3,0.8495,15.585
2025-05-12,operations.messaging,Leaks & supply interruption,messaging,False,0,False,211.0,211.0,0.0,325.2,0.9283,19.058
2025-05-13,operations.messaging,Leaks & supply interruption,messaging,False,1,False,174.0,174.0,0.0,307.7,0.9571,14.873
2025-05-14,operations.messaging,Leaks & supply interruption,messaging,False,2,False,200.0,200.0,0.0,304.5,0.8676,16.918
2025-05-15,operations.messaging,Leaks & supply interruption,messaging,False,3,False,216.0,216.0,0.0,308.2,0.899,18.491
2025-05-16,operations.messaging,Leaks & supply interruption,messaging,False,4,False,216.0,216.0,0.0,315.8,0.9196,18.945
2025-05-17,operations.messaging,Leaks & supply interruption,messaging,False,5,False,167.0,167.0,0.0,301.0,0.8923,13.963
2025-05-18,operations.messaging,Leaks & supply interruption,messaging,False,6,False,122.0,122.0,0.0,303.2,0.9451,10.275
2025-05-19,operations.messaging,Leaks & supply interruption,messaging,False,0,False,203.0,203.0,0.0,316.8,0.895,17.864
2025-05-20,operations.messaging,Leaks & supply interruption,messaging,False,1,False,208.0,208.0,0.0,303.4,0.8517,17.531
2025-05-21,operations.messaging,Leaks & supply interruption,messaging,False,2,False,185.0,185.0,0.0,307.9,0.9173,15.822
2025-05-22,operations.messaging,Leaks & supply interruption,messaging,False,3,False,196.0,196.0,0.0,303.9,0.9437,16.545
2025-05-23,operations.messaging,Leaks & supply interruption,messaging,False,4,False,178.0,178.0,0.0,305.5,0.9013,15.107
2025-05-24,operations.messaging,Leaks & supply interruption,messaging,False,5,False,161.0,161.0,0.0,306.4,0.8981,13.704
2025-05-25,operations.messaging,Leaks & supply interruption,messaging,False,6,False,129.0,129.0,0.0,298.0,0.9015,10.679
2025-05-26,operations.messaging,Leaks & supply interruption,messaging,False,0,True,105.0,105.0,0.0,320.0,0.8808,9.333
2025-05-27,operations.messaging,Leaks & supply interruption,messaging,False,1,False,211.0,211.0,0.0,317.2,0.9098,18.592
2025-05-28,operations.messaging,Leaks & supply interruption,messaging,False,2,False,194.0,194.0,0.0,311.9,0.8724,16.807
2025-05-29,operations.messaging,Leaks & supply interruption,messaging,False,3,False,171.0,171.0,0.0,303.6,0.923,14.42
2025-05-30,operations.messaging,Leaks & supply interruption,messaging,False,4,False,170.0,170.0,0.0,300.1,0.8736,14.172
2025-05-31,operations.messaging,Leaks & supply interruption,messaging,False,5,False,196.0,196.0,0.0,294.4,0.851,16.028
2025-06-01,operations.messaging,Leaks & supply interruption,messaging,False,6,False,168.0,168.0,0.0,282.7,0.8611,13.194
2025-06-02,operations.messaging,Leaks & supply interruption,messaging,False,0,False,187.0,187.0,0.0,335.5,0.9369,17.429
2025-06-03,operations.messaging,Leaks & supply interruption,messaging,False,1,False,222.0,222.0,0.0,308.1,0.8063,19.002
2025-06-04,operations.messaging,Leaks & supply interruption,messaging,False,2,False,159.0,159.0,0.0,305.4,0.8964,13.489
2025-06-05,operations.messaging,Leaks & supply interruption,messaging,False,3,False,182.0,182.0,0.0,327.8,0.9831,16.57
2025-06-06,operations.messaging,Leaks & supply interruption,messaging,False,4,False,193.0,193.0,0.0,301.8,0.9024,16.179
2025-06-07,operations.messaging,Leaks & supply interruption,messaging,False,5,False,215.0,215.0,0.0,299.2,0.8005,17.87
2025-06-08,operations.messaging,Leaks & supply interruption,messaging,False,6,False,200.0,200.0,0.0,303.3,0.9007,16.851
2025-06-09,operations.messaging,Leaks & supply interruption,messaging,False,0,False,142.0,142.0,0.0,324.5,0.9447,12.799
2025-06-10,operations.messaging,Leaks & supply interruption,messaging,False,1,False,224.0,224.0,0.0,320.1,0.8628,19.918
2025-06-11,operations.messaging,Leaks & supply interruption,messaging,False,2,False,192.0,192.0,0.0,305.2,0.912,16.276
2025-06-12,operations.messaging,Leaks & supply interruption,messaging,False,3,False,179.0,179.0,0.0,312.6,0.9111,15.541
2025-06-13,operations.messaging,Leaks & supply interruption,messaging,False,4,False,201.0,201.0,0.0,314.2,0.8871,17.54
2025-06-14,operations.messaging,Leaks & supply interruption,messaging,False,5,False,161.0,161.0,0.0,298.3,0.8476,13.341
2025-06-15,operations.messaging,Leaks & supply interruption,messaging,False,6,False,155.0,155.0,0.0,293.8,0.8849,12.651
2025-06-16,operations.messaging,Leaks & supply interruption,messaging,False,0,False,155.0,155.0,0.0,306.5,0.8953,13.197
2025-06-17,operations.messaging,Leaks & supply interruption,messaging,False,1,False,157.0,157.0,0.0,309.4,0.9522,13.493
2025-06-18,operations.messaging,Leaks & supply interruption,messaging,False,2,False,216.0,216.0,0.0,313.6,0.8726,18.814
2025-06-19,operations.messaging,Leaks & supply interruption,messaging,False,3,False,141.0,141.0,0.0,316.2,0.8504,12.384
2025-06-20,operations.messaging,Leaks & supply interruption,messaging,False,4,False,207.0,207.0,0.0,311.1,0.8715,17.886
2025-06-21,operations.messaging,Leaks & supply interruption,messaging,False,5,False,180.0,180.0,0.0,296.1,0.8852,14.806
2025-06-22,operations.messaging,Leaks & supply interruption,messaging,False,6,False,145.0,145.0,0.0,309.2,0.9059,12.456
2025-06-23,operations.messaging,Leaks & supply interruption,messaging,False,0,False,172.0,172.0,0.0,324.9,0.8629,15.524
2025-06-24,operations.messaging,Leaks & supply interruption,messaging,False,1,False,183.0,183.0,0.0,299.5,0.8919,15.223
2025-06-25,operations.messaging,Leaks & supply interruption,messaging,False,2,False,168.0,168.0,0.0,304.3,0.8979,14.201
2025-06-26,operations.messaging,Leaks & supply interruption,messaging,False,3,False,129.0,129.0,0.0,302.5,0.9356,10.841
2025-06-27,operations.messaging,Leaks & supply interruption,messaging,False,4,False,165.0,165.0,0.0,312.8,0.9754,14.336
2025-06-28,operations.messaging,Leaks & supply interruption,messaging,False,5,False,149.0,149.0,0.0,295.1,0.9531,12.212
2025-06-29,operations.messaging,Leaks & supply interruption,messaging,False,6,False,142.0,142.0,0.0,299.0,0.9214,11.795
2025-06-30,operations.messaging,Leaks & supply interruption,messaging,False,0,False,177.0,177.0,0.0,322.1,0.9581,15.837
2025-07-01,operations.messaging,Leaks & supply interruption,messaging,False,1,False,175.0,175.0,0.0,312.2,0.9643,15.175
2025-07-02,operations.messaging,Leaks & supply interruption,messaging,False,2,False,187.0,187.0,0.0,319.2,0.9189,16.579
2025-07-03,operations.messaging,Leaks & supply interruption,messaging,False,3,False,148.0,148.0,0.0,303.0,0.877,12.455
2025-07-04,operations.messaging,Leaks & supply interruption,messaging,False,4,False,199.0,199.0,0.0,311.3,0.8665,17.207
2025-07-05,operations.messaging,Leaks & supply interruption,messaging,False,5,False,159.0,159.0,0.0,299.8,0.922,13.243
2025-07-06,operations.messaging,Leaks & supply interruption,messaging,False,6,False,149.0,149.0,0.0,310.7,0.9094,12.858
2025-07-07,operations.messaging,Leaks & supply interruption,messaging,False,0,False,157.0,157.0,0.0,322.0,0.8683,14.044
2025-07-08,operations.messaging,Leaks & supply interruption,messaging,False,1,False,198.0,198.0,0.0,302.7,0.9252,16.65
2025-07-09,operations.messaging,Leaks & supply interruption,messaging,False,2,False,267.0,267.0,0.0,303.6,0.8953,22.515
2025-07-10,operations.messaging,Leaks & supply interruption,messaging,False,3,False,222.0,222.0,0.0,316.9,0.9259,19.541
2025-07-11,operations.messaging,Leaks & supply interruption,messaging,False,4,False,255.0,255.0,0.0,321.6,0.8893,22.777
2025-07-12,operations.messaging,Leaks & supply interruption,messaging,False,5,False,229.0,229.0,0.0,295.0,0.9056,18.767
2025-07-13,operations.messaging,Leaks & supply interruption,messaging,False,6,False,185.0,185.0,0.0,297.5,0.9101,15.286
2025-07-14,operations.messaging,Leaks & supply interruption,messaging,False,0,False,262.0,262.0,0.0,315.1,0.9364,22.934
2025-07-15,operations.messaging,Leaks & supply interruption,messaging,False,1,False,216.0,216.0,0.0,305.3,0.9514,18.317
2025-07-16,operations.messaging,Leaks & supply interruption,messaging,False,2,False,231.0,231.0,0.0,324.4,0.8829,20.817
2025-07-17,operations.messaging,Leaks & supply interruption,messaging,False,3,False,181.0,181.0,0.0,306.8,0.9049,15.424
2025-07-18,operations.messaging,Leaks & supply interruption,messaging,False,4,False,221.0,221.0,0.0,316.1,0.8397,19.403
2025-07-19,operations.messaging,Leaks & supply interruption,messaging,False,5,False,164.0,164.0,0.0,297.0,0.8787,13.531
2025-07-20,operations.messaging,Leaks & supply interruption,messaging,False,6,False,160.0,160.0,0.0,312.7,0.908,13.9
2025-07-21,operations.messaging,Leaks & supply interruption,messaging,False,0,False,192.0,192.0,0.0,334.6,0.8944,17.846
2025-07-22,operations.messaging,Leaks & supply interruption,messaging,False,1,False,192.0,192.0,0.0,314.1,0.9103,16.752
2025-07-23,operations.messaging,Leaks & supply interruption,messaging,False,2,False,177.0,177.0,0.0,302.6,0.9123,14.88
2025-07-24,operations.messaging,Leaks & supply interruption,messaging,False,3,False,167.0,167.0,0.0,310.3,0.9207,14.395
2025-07-25,operations.messaging,Leaks & supply interruption,messaging,False,4,False,174.0,174.0,0.0,306.2,0.8801,14.799
2025-07-26,operations.messaging,Leaks & supply interruption,messaging,False,5,False,152.0,152.0,0.0,305.1,0.9963,12.881
2025-07-27,operations.messaging,Leaks & supply interruption,messaging,False,6,False,128.0,128.0,0.0,306.7,0.9173,10.904
2025-07-28,operations.messaging,Leaks & supply interruption,messaging,False,0,False,146.0,146.0,0.0,322.1,0.9628,13.063
2025-07-29,operations.messaging,Leaks & supply interruption,messaging,False,1,False,180.0,180.0,0.0,309.3,0.9397,15.466
2025-07-30,operations.messaging,Leaks & supply interruption,messaging,False,2,False,176.0,176.0,0.0,312.4,0.9218,15.274
2025-07-31,operations.messaging,Leaks & supply interruption,messaging,False,3,False,179.0,179.0,0.0,307.3,0.9393,15.279
2025-08-01,operations.messaging,Leaks & supply interruption,messaging,False,4,False,192.0,192.0,0.0,309.4,0.8669,16.5
2025-08-02,operations.messaging,Leaks & supply interruption,messaging,False,5,False,165.0,165.0,0.0,305.6,0.9133,14.007
2025-08-03,operations.messaging,Leaks & supply interruption,messaging,False,6,False,126.0,126.0,0.0,308.8,0.9205,10.807
2025-08-04,operations.messaging,Leaks & supply interruption,messaging,False,0,False,163.0,163.0,0.0,324.5,0.9568,14.69
2025-08-05,operations.messaging,Leaks & supply interruption,messaging,False,1,False,239.0,239.0,0.0,302.4,0.8458,20.073
2025-08-06,operations.messaging,Leaks & supply interruption,messaging,False,2,False,150.0,150.0,0.0,309.6,0.9374,12.9
2025-08-07,operations.messaging,Leaks & supply interruption,messaging,False,3,False,165.0,165.0,0.0,319.6,0.9109,14.648
2025-08-08,operations.messaging,Leaks & supply interruption,messaging,False,4,False,197.0,197.0,0.0,311.3,0.8615,17.035
2025-08-09,operations.messaging,Leaks & supply interruption,messaging,False,5,False,146.0,146.0,0.0,285.5,0.9465,11.579
2025-08-10,operations.messaging,Leaks & supply interruption,messaging,False,6,False,161.0,161.0,0.0,310.9,0.9076,13.905
2025-08-11,operations.messaging,Leaks & supply interruption,messaging,False,0,False,204.0,204.0,0.0,326.1,0.8797,18.478
2025-08-12,operations.messaging,Leaks & supply interruption,messaging,False,1,False,155.0,155.0,0.0,312.8,0.933,13.47
2025-08-13,operations.messaging,Leaks & supply interruption,messaging,False,2,False,149.0,149.0,0.0,311.7,0.9344,12.901
2025-08-14,operations.messaging,Leaks & supply interruption,messaging,False,3,False,167.0,167.0,0.0,323.5,0.9423,15.005
2025-08-15,operations.messaging,Leaks & supply interruption,messaging,False,4,False,166.0,166.0,0.0,314.5,0.9393,14.504
2025-08-16,operations.messaging,Leaks & supply interruption,messaging,False,5,False,204.0,204.0,0.0,298.9,0.8492,16.94
2025-08-17,operations.messaging,Leaks & supply interruption,messaging,False,6,False,140.0,140.0,0.0,302.5,0.9512,11.764
2025-08-18,operations.messaging,Leaks & supply interruption,messaging,False,0,False,194.0,194.0,0.0,326.5,0.9538,17.593
2025-08-19,operations.messaging,Leaks & supply interruption,messaging,False,1,False,163.0,163.0,0.0,313.3,0.9492,14.184
2025-08-20,operations.messaging,Leaks & supply interruption,messaging,False,2,False,203.0,203.0,0.0,314.9,0.8402,17.756
2025-08-21,operations.messaging,Leaks & supply interruption,messaging,False,3,False,180.0,180.0,0.0,310.8,0.9209,15.542
2025-08-22,operations.messaging,Leaks & supply interruption,messaging,False,4,False,190.0,190.0,0.0,309.6,0.9065,16.34
2025-08-23,operations.messaging,Leaks & supply interruption,messaging,False,5,False,155.0,155.0,0.0,299.2,0.8948,12.884
2025-08-24,operations.messaging,Leaks & supply interruption,messaging,False,6,False,132.0,132.0,0.0,304.9,0.9022,11.181
2025-08-25,operations.messaging,Leaks & supply interruption,messaging,False,0,True,115.0,115.0,0.0,313.6,0.9264,10.019
2025-08-26,operations.messaging,Leaks & supply interruption,messaging,False,1,False,171.0,171.0,0.0,317.5,0.9072,15.083
2025-08-27,operations.messaging,Leaks & supply interruption,messaging,False,2,False,182.0,182.0,0.0,317.1,0.8846,16.032
2025-08-28,operations.messaging,Leaks & supply interruption,messaging,False,3,False,139.0,139.0,0.0,315.7,0.8533,12.19
2025-08-29,operations.messaging,Leaks & supply interruption,messaging,False,4,False,162.0,162.0,0.0,310.0,0.9108,13.951
2025-08-30,operations.messaging,Leaks & supply interruption,messaging,False,5,False,163.0,163.0,0.0,297.3,0.9574,13.46
2025-08-31,operations.messaging,Leaks & supply interruption,messaging,False,6,False,175.0,175.0,0.0,296.9,0.9174,14.432
2025-09-01,operations.messaging,Leaks & supply interruption,messaging,False,0,False,162.0,162.0,0.0,327.1,0.9257,14.719
2025-09-02,operations.messaging,Leaks & supply interruption,messaging,False,1,False,180.0,180.0,0.0,299.3,0.91,14.966
2025-09-03,operations.messaging,Leaks & supply interruption,messaging,False,2,False,196.0,196.0,0.0,302.3,0.8787,16.461
2025-09-04,operations.messaging,Leaks & supply interruption,messaging,False,3,False,164.0,164.0,0.0,312.2,0.9099,14.221
2025-09-05,operations.messaging,Leaks & supply interruption,messaging,False,4,False,193.0,193.0,0.0,311.9,0.9101,16.719
2025-09-06,operations.messaging,Leaks & supply interruption,messaging,False,5,False,147.0,147.0,0.0,302.6,0.8421,12.356
2025-09-07,operations.messaging,Leaks & supply interruption,messaging,False,6,False,173.0,173.0,0.0,313.8,0.8827,15.082
2025-09-08,operations.messaging,Leaks & supply interruption,messaging,False,0,False,182.0,182.0,0.0,324.1,0.8992,16.386
2025-09-09,operations.messaging,Leaks & supply interruption,messaging,False,1,False,219.0,219.0,0.0,318.9,0.8896,19.399
2025-09-10,operations.messaging,Leaks & supply interruption,messaging,False,2,False,189.0,189.0,0.0,311.8,0.9323,16.369
2025-09-11,operations.messaging,Leaks & supply interruption,messaging,False,3,False,196.0,196.0,0.0,307.8,0.9284,16.761
2025-09-12,operations.messaging,Leaks & supply interruption,messaging,False,4,False,197.0,197.0,0.0,318.6,0.9407,17.433
2025-09-13,operations.messaging,Leaks & supply interruption,messaging,False,5,False,203.0,203.0,0.0,300.9,0.9239,16.97
2025-09-14,operations.messaging,Leaks & supply interruption,messaging,False,6,False,169.0,169.0,0.0,301.0,0.9279,14.132
2025-09-15,operations.messaging,Leaks & supply interruption,messaging,False,0,False,173.0,173.0,0.0,323.8,0.9471,15.562
2025-09-16,operations.messaging,Leaks & supply interruption,messaging,False,1,False,188.0,188.0,0.0,309.3,0.8968,16.154
2025-09-17,operations.messaging,Leaks & supply interruption,messaging,False,2,False,207.0,207.0,0.0,318.4,0.882,18.308
2025-09-18,operations.messaging,Leaks & supply interruption,messaging,False,3,False,187.0,187.0,0.0,314.2,0.9436,16.323
2025-09-19,operations.messaging,Leaks & supply interruption,messaging,False,4,False,221.0,221.0,0.0,315.0,0.8961,19.336
2025-09-20,operations.messaging,Leaks & supply interruption,messaging,False,5,False,204.0,204.0,0.0,304.9,0.9191,17.278
2025-09-21,operations.messaging,Leaks & supply interruption,messaging,False,6,False,178.0,178.0,0.0,301.7,0.9813,14.917
2025-09-22,operations.messaging,Leaks & supply interruption,messaging,False,0,False,210.0,210.0,0.0,320.7,0.8908,18.71
2025-09-23,operations.messaging,Leaks & supply interruption,messaging,False,1,False,226.0,226.0,0.0,319.5,0.9254,20.055
2025-09-24,operations.messaging,Leaks & supply interruption,messaging,False,2,False,231.0,231.0,0.0,310.8,0.9077,19.942
2025-09-25,operations.messaging,Leaks & supply interruption,messaging,False,3,False,224.0,224.0,0.0,320.4,0.8925,19.938
2025-09-26,operations.messaging,Leaks & supply interruption,messaging,False,4,False,186.0,186.0,0.0,323.6,0.9083,16.719
2025-09-27,operations.messaging,Leaks & supply interruption,messaging,False,5,False,183.0,183.0,0.0,317.4,0.9639,16.135
2025-09-28,operations.messaging,Leaks & supply interruption,messaging,False,6,False,146.0,146.0,0.0,316.3,0.9069,12.829
2025-09-29,operations.messaging,Leaks & supply interruption,messaging,False,0,False,231.0,231.0,0.0,332.9,0.9163,21.364
2025-09-30,operations.messaging,Leaks & supply interruption,messaging,False,1,False,173.0,173.0,0.0,319.4,0.8881,15.347
2025-10-01,operations.messaging,Leaks & supply interruption,messaging,False,2,False,211.0,211.0,0.0,318.2,0.9158,18.649
2025-10-02,operations.messaging,Leaks & supply interruption,messaging,False,3,False,204.0,204.0,0.0,307.8,0.9377,17.439
2025-10-03,operations.messaging,Leaks & supply interruption,messaging,False,4,False,208.0,208.0,0.0,323.7,0.9845,18.703
2025-10-04,operations.messaging,Leaks & supply interruption,messaging,False,5,False,215.0,215.0,0.0,292.6,0.9206,17.474
2025-10-05,operations.messaging,Leaks & supply interruption,messaging,False,6,False,169.0,169.0,0.0,302.2,0.9811,14.187
2025-10-06,operations.messaging,Leaks & supply interruption,messaging,False,0,False,211.0,211.0,0.0,324.8,0.9631,19.034
2025-10-07,operations.messaging,Leaks & supply interruption,messaging,False,1,False,216.0,216.0,0.0,311.8,0.9365,18.707
