line_key,weekday,interval,interval_start,share
quality.voice,2,43,21:30,0.00563
quality.voice,2,44,22:00,0.00448
quality.voice,2,45,22:30,0.003778
quality.voice,2,46,23:00,0.00339
quality.voice,2,47,23:30,0.003197
quality.voice,3,0,00:00,0.003052
quality.voice,3,1,00:30,0.003052
quality.voice,3,2,01:00,0.003052
quality.voice,3,3,01:30,0.003052
quality.voice,3,4,02:00,0.003052
quality.voice,3,5,02:30,0.003052
quality.voice,3,6,03:00,0.003052
quality.voice,3,7,03:30,0.003053
quality.voice,3,8,04:00,0.003059
quality.voice,3,9,04:30,0.003117
quality.voice,3,10,05:00,0.003527
quality.voice,3,11,05:30,0.005407
quality.voice,3,12,06:00,0.010723
quality.voice,3,13,06:30,0.019483
quality.voice,3,14,07:00,0.027049
quality.voice,3,15,07:30,0.029809
quality.voice,3,16,08:00,0.031795
quality.voice,3,17,08:30,0.038459
quality.voice,3,18,09:00,0.048659
quality.voice,3,19,09:30,0.056904
quality.voice,3,20,10:00,0.058817
quality.voice,3,21,10:30,0.053632
quality.voice,3,22,11:00,0.043843
quality.voice,3,23,11:30,0.032361
quality.voice,3,24,12:00,0.020586
quality.voice,3,25,12:30,0.014073
quality.voice,3,26,13:00,0.021032
quality.voice,3,27,13:30,0.035737
quality.voice,3,28,14:00,0.046173
quality.voice,3,29,14:30,0.049588
quality.voice,3,30,15:00,0.047747
quality.voice,3,31,15:30,0.042428
quality.voice,3,32,16:00,0.035645
quality.voice,3,33,16:30,0.02935
quality.voice,3,34,17:00,0.024714
quality.voice,3,35,17:30,0.021862
quality.voice,3,36,18:00,0.020156
quality.voice,3,37,18:30,0.018734
quality.voice,3,38,19:00,0.016977
quality.voice,3,39,19:30,0.014704
quality.voice,3,40,20:00,0.012104
quality.voice,3,41,20:30,0.009536
quality.voice,3,42,21:00,0.00732
quality.voice,3,43,21:30,0.00563
quality.voice,3,44,22:00,0.00448
quality.voice,3,45,22:30,0.003778
quality.voice,3,46,23:00,0.00339
quality.voice,3,47,23:30,0.003197
quality.voice,4,0,00:00,0.003052
quality.voice,4,1,00:30,0.003052
quality.voice,4,2,01:00,0.003052
quality.voice,4,3,01:30,0.003052
quality.voice,4,4,02:00,0.003052
quality.voice,4,5,02:30,0.003052
quality.voice,4,6,03:00,0.003052
quality.voice,4,7,03:30,0.003053
quality.voice,4,8,04:00,0.003059
quality.voice,4,9,04:30,0.003117
quality.voice,4,10,05:00,0.003527
quality.voice,4,11,05:30,0.005407
quality.voice,4,12,06:00,0.010723
quality.voice,4,13,06:30,0.019483
quality.voice,4,14,07:00,0.027049
quality.voice,4,15,07:30,0.029809
quality.voice,4,16,08:00,0.031795
quality.voice,4,17,08:30,0.038459
quality.voice,4,18,09:00,0.048659
quality.voice,4,19,09:30,0.056904
quality.voice,4,20,10:00,0.058817
quality.voice,4,21,10:30,0.053632
quality.voice,4,22,11:00,0.043843
quality.voice,4,23,11:30,0.032361
quality.voice,4,24,12:00,0.020586
quality.voice,4,25,12:30,0.014073
quality.voice,4,26,13:00,0.021032
quality.voice,4,27,13:30,0.035737
quality.voice,4,28,14:00,0.046173
quality.voice,4,29,14:30,0.049588
quality.voice,4,30,15:00,0.047747
quality.voice,4,31,15:30,0.042428
quality.voice,4,32,16:00,0.035645
quality.voice,4,33,16:30,0.02935
quality.voice,4,34,17:00,0.024714
quality.voice,4,35,17:30,0.021862
quality.voice,4,36,18:00,0.020156
quality.voice,4,37,18:30,0.018734
quality.voice,4,38,19:00,0.016977
quality.voice,4,39,19:30,0.014704
quality.voice,4,40,20:00,0.012104
quality.voice,4,41,20:30,0.009536
quality.voice,4,42,21:00,0.00732
quality.voice,4,43,21:30,0.00563
quality.voice,4,44,22:00,0.00448
quality.voice,4,45,22:30,0.003778
quality.voice,4,46,23:00,0.00339
quality.voice,4,47,23:30,0.003197
quality.voice,5,0,00:00,0.003052
quality.voice,5,1,00:30,0.003052
quality.voice,5,2,01:00,0.003052
quality.voice,5,3,01:30,0.003052
quality.voice,5,4,02:00,0.003052
quality.voice,5,5,02:30,0.003052
quality.voice,5,6,03:00,0.003052
quality.voice,5,7,03:30,0.003053
quality.voice,5,8,04:00,0.003059
quality.voice,5,9,04:30,0.003117
quality.voice,5,10,05:00,0.003527
quality.voice,5,11,05:30,0.005407
quality.voice,5,12,06:00,0.010723
quality.voice,5,13,06:30,0.019483
quality.voice,5,14,07:00,0.027049
quality.voice,5,15,07:30,0.029809
quality.voice,5,16,08:00,0.031795
quality.voice,5,17,08:30,0.038459
quality.voice,5,18,09:00,0.048659
quality.voice,5,19,09:30,0.056904
quality.voice,5,20,10:00,0.058817
quality.voice,5,21,10:30,0.053632
quality.voice,5,22,11:00,0.043843
quality.voice,5,23,11:30,0.032361
quality.voice,5,24,12:00,0.020586
quality.voice,5,25,12:30,0.014073
quality.voice,5,26,13:00,0.021032
quality.voice,5,27,13:30,0.035737
quality.voice,5,28,14:00,0.046173
quality.voice,5,29,14:30,0.049588
quality.voice,5,30,15:00,0.047747
quality.voice,5,31,15:30,0.042428
quality.voice,5,32,16:00,0.035645
quality.voice,5,33,16:30,0.02935
quality.voice,5,34,17:00,0.024714
quality.voice,5,35,17:30,0.021862
quality.voice,5,36,18:00,0.020156
quality.voice,5,37,18:30,0.018734
quality.voice,5,38,19:00,0.016977
quality.voice,5,39,19:30,0.014704
quality.voice,5,40,20:00,0.012104
quality.voice,5,41,20:30,0.009536
quality.voice,5,42,21:00,0.00732
quality.voice,5,43,21:30,0.00563
quality.voice,5,44,22:00,0.00448
quality.voice,5,45,22:30,0.003778
quality.voice,5,46,23:00,0.00339
quality.voice,5,47,23:30,0.003197
quality.voice,6,0,00:00,0.003052
quality.voice,6,1,00:30,0.003052
quality.voice,6,2,01:00,0.003052
quality.voice,6,3,01:30,0.003052
quality.voice,6,4,02:00,0.003052
quality.voice,6,5,02:30,0.003052
quality.voice,6,6,03:00,0.003052
quality.voice,6,7,03:30,0.003053
quality.voice,6,8,04:00,0.003059
quality.voice,6,9,04:30,0.003117
quality.voice,6,10,05:00,0.003527
quality.voice,6,11,05:30,0.005407
quality.voice,6,12,06:00,0.010723
quality.voice,6,13,06:30,0.019483
quality.voice,6,14,07:00,0.027049
quality.voice,6,15,07:30,0.029809
quality.voice,6,16,08:00,0.031795
quality.voice,6,17,08:30,0.038459
quality.voice,6,18,09:00,0.048659
quality.voice,6,19,09:30,0.056904
quality.voice,6,20,10:00,0.058817
quality.voice,6,21,10:30,0.053632
quality.voice,6,22,11:00,0.043843
quality.voice,6,23,11:30,0.032361
quality.voice,6,24,12:00,0.020586
quality.voice,6,25,12:30,0.014073
quality.voice,6,26,13:00,0.021032
quality.voice,6,27,13:30,0.035737
quality.voice,6,28,14:00,0.046173
quality.voice,6,29,14:30,0.049588
quality.voice,6,30,15:00,0.047747
quality.voice,6,31,15:30,0.042428
quality.voice,6,32,16:00,0.035645
quality.voice,6,33,16:30,0.02935
quality.voice,6,34,17:00,0.024714
quality.voice,6,35,17:30,0.021862
quality.voice,6,36,18:00,0.020156
quality.voice,6,37,18:30,0.018734
quality.voice,6,38,19:00,0.016977
quality.voice,6,39,19:30,0.014704
quality.voice,6,40,20:00,0.012104
quality.voice,6,41,20:30,0.009536
quality.voice,6,42,21:00,0.00732
quality.voice,6,43,21:30,0.00563
quality.voice,6,44,22:00,0.00448
quality.voice,6,45,22:30,0.003778
quality.voice,6,46,23:00,0.00339
quality.voice,6,47,23:30,0.003197
affordability.voice,0,16,08:00,0.018112
affordability.voice,0,17,08:30,0.052578
affordability.voice,0,18,09:00,0.072579
affordability.voice,0,19,09:30,0.086711
affordability.voice,0,20,10:00,0.089916
affordability.voice,0,21,10:30,0.081564
affordability.voice,0,22,11:00,0.065778
affordability.voice,0,23,11:30,0.047257
affordability.voice,0,24,12:00,0.028254
affordability.voice,0,25,12:30,0.017711
affordability.voice,0,26,13:00,0.028833
affordability.voice,0,27,13:30,0.052316
affordability.voice,0,28,14:00,0.068667
affordability.voice,0,29,14:30,0.07327
affordability.voice,0,30,15:00,0.06876
affordability.voice,0,31,15:30,0.057819
affordability.voice,0,32,16:00,0.043641
affordability.voice,0,33,16:30,0.029564
affordability.voice,0,34,17:00,0.010785
affordability.voice,0,35,17:30,0.005885
affordability.voice,1,16,08:00,0.018112
affordability.voice,1,17,08:30,0.052578
affordability.voice,1,18,09:00,0.072579
affordability.voice,1,19,09:30,0.086711
affordability.voice,1,20,10:00,0.089916
affordability.voice,1,21,10:30,0.081564
affordability.voice,1,22,11:00,0.065778
affordability.voice,1,23,11:30,0.047257
affordability.voice,1,24,12:00,0.028254
affordability.voice,1,25,12:30,0.017711
affordability.voice,1,26,13:00,0.028833
affordability.voice,1,27,13:30,0.052316
affordability.voice,1,28,14:00,0.068667
affordability.voice,1,29,14:30,0.07327
affordability.voice,1,30,15:00,0.06876
affordability.voice,1,31,15:30,0.057819
affordability.voice,1,32,16:00,0.043641
affordability.voice,1,33,16:30,0.029564
affordability.voice,1,34,17:00,0.010785
affordability.voice,1,35,17:30,0.005885
affordability.voice,2,16,08:00,0.018112
affordability.voice,2,17,08:30,0.052578
affordability.voice,2,18,09:00,0.072579
affordability.voice,2,19,09:30,0.086711
affordability.voice,2,20,10:00,0.089916
affordability.voice,2,21,10:30,0.081564
affordability.voice,2,22,11:00,0.065778
affordability.voice,2,23,11:30,0.047257
affordability.voice,2,24,12:00,0.028254
affordability.voice,2,25,12:30,0.017711
affordability.voice,2,26,13:00,0.028833
affordability.voice,2,27,13:30,0.052316
affordability.voice,2,28,14:00,0.068667
affordability.voice,2,29,14:30,0.07327
affordability.voice,2,30,15:00,0.06876
affordability.voice,2,31,15:30,0.057819
affordability.voice,2,32,16:00,0.043641
affordability.voice,2,33,16:30,0.029564
affordability.voice,2,34,17:00,0.010785
affordability.voice,2,35,17:30,0.005885
affordability.voice,3,16,08:00,0.018112
affordability.voice,3,17,08:30,0.052578
affordability.voice,3,18,09:00,0.072579
affordability.voice,3,19,09:30,0.086711
affordability.voice,3,20,10:00,0.089916
affordability.voice,3,21,10:30,0.081564
affordability.voice,3,22,11:00,0.065778
affordability.voice,3,23,11:30,0.047257
affordability.voice,3,24,12:00,0.028254
affordability.voice,3,25,12:30,0.017711
affordability.voice,3,26,13:00,0.028833
affordability.voice,3,27,13:30,0.052316
affordability.voice,3,28,14:00,0.068667
affordability.voice,3,29,14:30,0.07327
affordability.voice,3,30,15:00,0.06876
affordability.voice,3,31,15:30,0.057819
affordability.voice,3,32,16:00,0.043641
affordability.voice,3,33,16:30,0.029564
affordability.voice,3,34,17:00,0.010785
affordability.voice,3,35,17:30,0.005885
affordability.voice,4,16,08:00,0.018112
affordability.voice,4,17,08:30,0.052578
affordability.voice,4,18,09:00,0.072579
affordability.voice,4,19,09:30,0.086711
affordability.voice,4,20,10:00,0.089916
affordability.voice,4,21,10:30,0.081564
affordability.voice,4,22,11:00,0.065778
affordability.voice,4,23,11:30,0.047257
affordability.voice,4,24,12:00,0.028254
affordability.voice,4,25,12:30,0.017711
affordability.voice,4,26,13:00,0.028833
affordability.voice,4,27,13:30,0.052316
affordability.voice,4,28,14:00,0.068667
affordability.voice,4,29,14:30,0.07327
affordability.voice,4,30,15:00,0.06876
affordability.voice,4,31,15:30,0.057819
affordability.voice,4,32,16:00,0.043641
affordability.voice,4,33,16:30,0.029564
affordability.voice,4,34,17:00,0.010785
affordability.voice,4,35,17:30,0.005885
affordability.voice,5,17,08:30,0.054675
affordability.voice,5,18,09:00,0.137226
affordability.voice,5,19,09:30,0.163945
affordability.voice,5,20,10:00,0.170004
affordability.voice,5,21,10:30,0.154214
affordability.voice,5,22,11:00,0.124366
affordability.voice,5,23,11:30,0.089349
affordability.voice,5,24,12:00,0.053419
affordability.voice,5,25,12:30,0.020092
affordability.voice,5,26,13:00,0.032709
affordability.back_office,0,16,08:00,0.018112
affordability.back_office,0,17,08:30,0.052578
affordability.back_office,0,18,09:00,0.072579
affordability.back_office,0,19,09:30,0.086711
affordability.back_office,0,20,10:00,0.089916
affordability.back_office,0,21,10:30,0.081564
affordability.back_office,0,22,11:00,0.065778
affordability.back_office,0,23,11:30,0.047257
affordability.back_office,0,24,12:00,0.028254
affordability.back_office,0,25,12:30,0.017711
affordability.back_office,0,26,13:00,0.028833
affordability.back_office,0,27,13:30,0.052316
affordability.back_office,0,28,14:00,0.068667
affordability.back_office,0,29,14:30,0.07327
affordability.back_office,0,30,15:00,0.06876
affordability.back_office,0,31,15:30,0.057819
affordability.back_office,0,32,16:00,0.043641
affordability.back_office,0,33,16:30,0.029564
affordability.back_office,0,34,17:00,0.010785
affordability.back_office,0,35,17:30,0.005885
affordability.back_office,1,16,08:00,0.018112
affordability.back_office,1,17,08:30,0.052578
affordability.back_office,1,18,09:00,0.072579
affordability.back_office,1,19,09:30,0.086711
affordability.back_office,1,20,10:00,0.089916
affordability.back_office,1,21,10:30,0.081564
affordability.back_office,1,22,11:00,0.065778
affordability.back_office,1,23,11:30,0.047257
affordability.back_office,1,24,12:00,0.028254
affordability.back_office,1,25,12:30,0.017711
affordability.back_office,1,26,13:00,0.028833
affordability.back_office,1,27,13:30,0.052316
affordability.back_office,1,28,14:00,0.068667
affordability.back_office,1,29,14:30,0.07327
affordability.back_office,1,30,15:00,0.06876
affordability.back_office,1,31,15:30,0.057819
affordability.back_office,1,32,16:00,0.043641
affordability.back_office,1,33,16:30,0.029564
affordability.back_office,1,34,17:00,0.010785
affordability.back_office,1,35,17:30,0.005885
affordability.back_office,2,16,08:00,0.018112
affordability.back_office,2,17,08:30,0.052578
affordability.back_office,2,18,09:00,0.072579
affordability.back_office,2,19,09:30,0.086711
affordability.back_office,2,20,10:00,0.089916
affordability.back_office,2,21,10:30,0.081564
affordability.back_office,2,22,11:00,0.065778
affordability.back_office,2,23,11:30,0.047257
affordability.back_office,2,24,12:00,0.028254
affordability.back_office,2,25,12:30,0.017711
affordability.back_office,2,26,13:00,0.028833
affordability.back_office,2,27,13:30,0.052316
affordability.back_office,2,28,14:00,0.068667
affordability.back_office,2,29,14:30,0.07327
affordability.back_office,2,30,15:00,0.06876
affordability.back_office,2,31,15:30,0.057819
affordability.back_office,2,32,16:00,0.043641
affordability.back_office,2,33,16:30,0.029564
affordability.back_office,2,34,17:00,0.010785
affordability.back_office,2,35,17:30,0.005885
affordability.back_office,3,16,08:00,0.018112
affordability.back_office,3,17,08:30,0.052578
affordability.back_office,3,18,09:00,0.072579
affordability.back_office,3,19,09:30,0.086711
affordability.back_office,3,20,10:00,0.089916
affordability.back_office,3,21,10:30,0.081564
affordability.back_office,3,22,11:00,0.065778
affordability.back_office,3,23,11:30,0.047257
affordability.back_office,3,24,12:00,0.028254
affordability.back_office,3,25,12:30,0.017711
affordability.back_office,3,26,13:00,0.028833
affordability.back_office,3,27,13:30,0.052316
affordability.back_office,3,28,14:00,0.068667
affordability.back_office,3,29,14:30,0.07327
affordability.back_office,3,30,15:00,0.06876
affordability.back_office,3,31,15:30,0.057819
affordability.back_office,3,32,16:00,0.043641
affordability.back_office,3,33,16:30,0.029564
affordability.back_office,3,34,17:00,0.010785
affordability.back_office,3,35,17:30,0.005885
affordability.back_office,4,16,08:00,0.018112
affordability.back_office,4,17,08:30,0.052578
affordability.back_office,4,18,09:00,0.072579
affordability.back_office,4,19,09:30,0.086711
affordability.back_office,4,20,10:00,0.089916
affordability.back_office,4,21,10:30,0.081564
affordability.back_office,4,22,11:00,0.065778
affordability.back_office,4,23,11:30,0.047257
affordability.back_office,4,24,12:00,0.028254
affordability.back_office,4,25,12:30,0.017711
affordability.back_office,4,26,13:00,0.028833
affordability.back_office,4,27,13:30,0.052316
affordability.back_office,4,28,14:00,0.068667
affordability.back_office,4,29,14:30,0.07327
affordability.back_office,4,30,15:00,0.06876
affordability.back_office,4,31,15:30,0.057819
affordability.back_office,4,32,16:00,0.043641
affordability.back_office,4,33,16:30,0.029564
affordability.back_office,4,34,17:00,0.010785
affordability.back_office,4,35,17:30,0.005885
movehome.voice,0,16,08:00,0.018112
movehome.voice,0,17,08:30,0.052578
movehome.voice,0,18,09:00,0.072579
movehome.voice,0,19,09:30,0.086711
movehome.voice,0,20,10:00,0.089916
movehome.voice,0,21,10:30,0.081564
movehome.voice,0,22,11:00,0.065778
movehome.voice,0,23,11:30,0.047257
movehome.voice,0,24,12:00,0.028254
movehome.voice,0,25,12:30,0.017711
movehome.voice,0,26,13:00,0.028833
movehome.voice,0,27,13:30,0.052316
movehome.voice,0,28,14:00,0.068667
movehome.voice,0,29,14:30,0.07327
movehome.voice,0,30,15:00,0.06876
movehome.voice,0,31,15:30,0.057819
movehome.voice,0,32,16:00,0.043641
movehome.voice,0,33,16:30,0.029564
movehome.voice,0,34,17:00,0.010785
movehome.voice,0,35,17:30,0.005885
movehome.voice,1,16,08:00,0.018112
movehome.voice,1,17,08:30,0.052578
movehome.voice,1,18,09:00,0.072579
movehome.voice,1,19,09:30,0.086711
movehome.voice,1,20,10:00,0.089916
movehome.voice,1,21,10:30,0.081564
movehome.voice,1,22,11:00,0.065778
movehome.voice,1,23,11:30,0.047257
movehome.voice,1,24,12:00,0.028254
movehome.voice,1,25,12:30,0.017711
movehome.voice,1,26,13:00,0.028833
movehome.voice,1,27,13:30,0.052316
movehome.voice,1,28,14:00,0.068667
movehome.voice,1,29,14:30,0.07327
movehome.voice,1,30,15:00,0.06876
movehome.voice,1,31,15:30,0.057819
movehome.voice,1,32,16:00,0.043641
movehome.voice,1,33,16:30,0.029564
movehome.voice,1,34,17:00,0.010785
movehome.voice,1,35,17:30,0.005885
movehome.voice,2,16,08:00,0.018112
movehome.voice,2,17,08:30,0.052578
movehome.voice,2,18,09:00,0.072579
movehome.voice,2,19,09:30,0.086711
movehome.voice,2,20,10:00,0.089916
movehome.voice,2,21,10:30,0.081564
movehome.voice,2,22,11:00,0.065778
movehome.voice,2,23,11:30,0.047257
movehome.voice,2,24,12:00,0.028254
movehome.voice,2,25,12:30,0.017711
movehome.voice,2,26,13:00,0.028833
movehome.voice,2,27,13:30,0.052316
movehome.voice,2,28,14:00,0.068667
movehome.voice,2,29,14:30,0.07327
movehome.voice,2,30,15:00,0.06876
movehome.voice,2,31,15:30,0.057819
movehome.voice,2,32,16:00,0.043641
movehome.voice,2,33,16:30,0.029564
movehome.voice,2,34,17:00,0.010785
movehome.voice,2,35,17:30,0.005885
movehome.voice,3,16,08:00,0.018112
movehome.voice,3,17,08:30,0.052578
movehome.voice,3,18,09:00,0.072579
movehome.voice,3,19,09:30,0.086711
movehome.voice,3,20,10:00,0.089916
movehome.voice,3,21,10:30,0.081564
movehome.voice,3,22,11:00,0.065778
movehome.voice,3,23,11:30,0.047257
movehome.voice,3,24,12:00,0.028254
movehome.voice,3,25,12:30,0.017711
movehome.voice,3,26,13:00,0.028833
movehome.voice,3,27,13:30,0.052316
movehome.voice,3,28,14:00,0.068667
movehome.voice,3,29,14:30,0.07327
movehome.voice,3,30,15:00,0.06876
movehome.voice,3,31,15:30,0.057819
movehome.voice,3,32,16:00,0.043641
movehome.voice,3,33,16:30,0.029564
movehome.voice,3,34,17:00,0.010785
movehome.voice,3,35,17:30,0.005885
movehome.voice,4,16,08:00,0.018112
movehome.voice,4,17,08:30,0.052578
movehome.voice,4,18,09:00,0.072579
movehome.voice,4,19,09:30,0.086711
movehome.voice,4,20,10:00,0.089916
movehome.voice,4,21,10:30,0.081564
movehome.voice,4,22,11:00,0.065778
movehome.voice,4,23,11:30,0.047257
movehome.voice,4,24,12:00,0.028254
movehome.voice,4,25,12:30,0.017711
movehome.voice,4,26,13:00,0.028833
movehome.voice,4,27,13:30,0.052316
movehome.voice,4,28,14:00,0.068667
movehome.voice,4,29,14:30,0.07327
movehome.voice,4,30,15:00,0.06876
movehome.voice,4,31,15:30,0.057819
movehome.voice,4,32,16:00,0.043641
movehome.voice,4,33,16:30,0.029564
movehome.voice,4,34,17:00,0.010785
movehome.voice,4,35,17:30,0.005885
movehome.voice,5,17,08:30,0.054675
movehome.voice,5,18,09:00,0.137226
movehome.voice,5,19,09:30,0.163945
movehome.voice,5,20,10:00,0.170004
movehome.voice,5,21,10:30,0.154214
movehome.voice,5,22,11:00,0.124366
movehome.voice,5,23,11:30,0.089349
movehome.voice,5,24,12:00,0.053419
movehome.voice,5,25,12:30,0.020092
movehome.voice,5,26,13:00,0.032709
movehome.webchat,0,16,08:00,0.018112
movehome.webchat,0,17,08:30,0.052578
movehome.webchat,0,18,09:00,0.072579
movehome.webchat,0,19,09:30,0.086711
movehome.webchat,0,20,10:00,0.089916
movehome.webchat,0,21,10:30,0.081564
movehome.webchat,0,22,11:00,0.065778
movehome.webchat,0,23,11:30,0.047257
movehome.webchat,0,24,12:00,0.028254
movehome.webchat,0,25,12:30,0.017711
movehome.webchat,0,26,13:00,0.028833
movehome.webchat,0,27,13:30,0.052316
movehome.webchat,0,28,14:00,0.068667
movehome.webchat,0,29,14:30,0.07327
movehome.webchat,0,30,15:00,0.06876
movehome.webchat,0,31,15:30,0.057819
movehome.webchat,0,32,16:00,0.043641
movehome.webchat,0,33,16:30,0.029564
movehome.webchat,0,34,17:00,0.010785
movehome.webchat,0,35,17:30,0.005885
movehome.webchat,1,16,08:00,0.018112
movehome.webchat,1,17,08:30,0.052578
movehome.webchat,1,18,09:00,0.072579
movehome.webchat,1,19,09:30,0.086711
movehome.webchat,1,20,10:00,0.089916
movehome.webchat,1,21,10:30,0.081564
movehome.webchat,1,22,11:00,0.065778
movehome.webchat,1,23,11:30,0.047257
movehome.webchat,1,24,12:00,0.028254
movehome.webchat,1,25,12:30,0.017711
movehome.webchat,1,26,13:00,0.028833
movehome.webchat,1,27,13:30,0.052316
movehome.webchat,1,28,14:00,0.068667
movehome.webchat,1,29,14:30,0.07327
movehome.webchat,1,30,15:00,0.06876
movehome.webchat,1,31,15:30,0.057819
movehome.webchat,1,32,16:00,0.043641
movehome.webchat,1,33,16:30,0.029564
movehome.webchat,1,34,17:00,0.010785
movehome.webchat,1,35,17:30,0.005885
movehome.webchat,2,16,08:00,0.018112
movehome.webchat,2,17,08:30,0.052578
movehome.webchat,2,18,09:00,0.072579
movehome.webchat,2,19,09:30,0.086711
movehome.webchat,2,20,10:00,0.089916
movehome.webchat,2,21,10:30,0.081564
movehome.webchat,2,22,11:00,0.065778
movehome.webchat,2,23,11:30,0.047257
movehome.webchat,2,24,12:00,0.028254
movehome.webchat,2,25,12:30,0.017711
movehome.webchat,2,26,13:00,0.028833
movehome.webchat,2,27,13:30,0.052316
movehome.webchat,2,28,14:00,0.068667
movehome.webchat,2,29,14:30,0.07327
movehome.webchat,2,30,15:00,0.06876
movehome.webchat,2,31,15:30,0.057819
movehome.webchat,2,32,16:00,0.043641
movehome.webchat,2,33,16:30,0.029564
movehome.webchat,2,34,17:00,0.010785
movehome.webchat,2,35,17:30,0.005885
movehome.webchat,3,16,08:00,0.018112
movehome.webchat,3,17,08:30,0.052578
movehome.webchat,3,18,09:00,0.072579
movehome.webchat,3,19,09:30,0.086711
movehome.webchat,3,20,10:00,0.089916
movehome.webchat,3,21,10:30,0.081564
movehome.webchat,3,22,11:00,0.065778
movehome.webchat,3,23,11:30,0.047257
movehome.webchat,3,24,12:00,0.028254
movehome.webchat,3,25,12:30,0.017711
movehome.webchat,3,26,13:00,0.028833
movehome.webchat,3,27,13:30,0.052316
movehome.webchat,3,28,14:00,0.068667
movehome.webchat,3,29,14:30,0.07327
movehome.webchat,3,30,15:00,0.06876
movehome.webchat,3,31,15:30,0.057819
movehome.webchat,3,32,16:00,0.043641
movehome.webchat,3,33,16:30,0.029564
movehome.webchat,3,34,17:00,0.010785
movehome.webchat,3,35,17:30,0.005885
movehome.webchat,4,16,08:00,0.018112
movehome.webchat,4,17,08:30,0.052578
movehome.webchat,4,18,09:00,0.072579
movehome.webchat,4,19,09:30,0.086711
movehome.webchat,4,20,10:00,0.089916
movehome.webchat,4,21,10:30,0.081564
movehome.webchat,4,22,11:00,0.065778
movehome.webchat,4,23,11:30,0.047257
movehome.webchat,4,24,12:00,0.028254
movehome.webchat,4,25,12:30,0.017711
movehome.webchat,4,26,13:00,0.028833
movehome.webchat,4,27,13:30,0.052316
movehome.webchat,4,28,14:00,0.068667
movehome.webchat,4,29,14:30,0.07327
movehome.webchat,4,30,15:00,0.06876
movehome.webchat,4,31,15:30,0.057819
movehome.webchat,4,32,16:00,0.043641
movehome.webchat,4,33,16:30,0.029564
movehome.webchat,4,34,17:00,0.010785
movehome.webchat,4,35,17:30,0.005885
movehome.webchat,5,17,08:30,0.054675
movehome.webchat,5,18,09:00,0.137226
movehome.webchat,5,19,09:30,0.163945
movehome.webchat,5,20,10:00,0.170004
movehome.webchat,5,21,10:30,0.154214
movehome.webchat,5,22,11:00,0.124366
movehome.webchat,5,23,11:30,0.089349
movehome.webchat,5,24,12:00,0.053419
movehome.webchat,5,25,12:30,0.020092
movehome.webchat,5,26,13:00,0.032709
welsh.voice,0,16,08:00,0.018112
welsh.voice,0,17,08:30,0.052578
welsh.voice,0,18,09:00,0.072579
welsh.voice,0,19,09:30,0.086711
welsh.voice,0,20,10:00,0.089916
welsh.voice,0,21,10:30,0.081564
welsh.voice,0,22,11:00,0.065778
welsh.voice,0,23,11:30,0.047257
welsh.voice,0,24,12:00,0.028254
welsh.voice,0,25,12:30,0.017711
welsh.voice,0,26,13:00,0.028833
welsh.voice,0,27,13:30,0.052316
welsh.voice,0,28,14:00,0.068667
welsh.voice,0,29,14:30,0.07327
welsh.voice,0,30,15:00,0.06876
welsh.voice,0,31,15:30,0.057819
welsh.voice,0,32,16:00,0.043641
welsh.voice,0,33,16:30,0.029564
welsh.voice,0,34,17:00,0.010785
welsh.voice,0,35,17:30,0.005885
welsh.voice,1,16,08:00,0.018112
welsh.voice,1,17,08:30,0.052578
welsh.voice,1,18,09:00,0.072579
welsh.voice,1,19,09:30,0.086711
welsh.voice,1,20,10:00,0.089916
welsh.voice,1,21,10:30,0.081564
welsh.voice,1,22,11:00,0.065778
welsh.voice,1,23,11:30,0.047257
welsh.voice,1,24,12:00,0.028254
welsh.voice,1,25,12:30,0.017711
welsh.voice,1,26,13:00,0.028833
welsh.voice,1,27,13:30,0.052316
welsh.voice,1,28,14:00,0.068667
welsh.voice,1,29,14:30,0.07327
welsh.voice,1,30,15:00,0.06876
welsh.voice,1,31,15:30,0.057819
welsh.voice,1,32,16:00,0.043641
welsh.voice,1,33,16:30,0.029564
welsh.voice,1,34,17:00,0.010785
welsh.voice,1,35,17:30,0.005885
welsh.voice,2,16,08:00,0.018112
welsh.voice,2,17,08:30,0.052578
welsh.voice,2,18,09:00,0.072579
welsh.voice,2,19,09:30,0.086711
welsh.voice,2,20,10:00,0.089916
welsh.voice,2,21,10:30,0.081564
welsh.voice,2,22,11:00,0.065778
welsh.voice,2,23,11:30,0.047257
welsh.voice,2,24,12:00,0.028254
welsh.voice,2,25,12:30,0.017711
welsh.voice,2,26,13:00,0.028833
welsh.voice,2,27,13:30,0.052316
welsh.voice,2,28,14:00,0.068667
welsh.voice,2,29,14:30,0.07327
welsh.voice,2,30,15:00,0.06876
welsh.voice,2,31,15:30,0.057819
welsh.voice,2,32,16:00,0.043641
welsh.voice,2,33,16:30,0.029564
welsh.voice,2,34,17:00,0.010785
welsh.voice,2,35,17:30,0.005885
welsh.voice,3,16,08:00,0.018112
welsh.voice,3,17,08:30,0.052578
welsh.voice,3,18,09:00,0.072579
welsh.voice,3,19,09:30,0.086711
welsh.voice,3,20,10:00,0.089916
welsh.voice,3,21,10:30,0.081564
welsh.voice,3,22,11:00,0.065778
welsh.voice,3,23,11:30,0.047257
welsh.voice,3,24,12:00,0.028254
welsh.voice,3,25,12:30,0.017711
welsh.voice,3,26,13:00,0.028833
